date,close_spy,volume_spy,close_vix,log_return,lag_return,volatility_30d,volume_z_30d,target_next_return,headlines_count,sentiment_mean,sentiment_median,sentiment_min,sentiment_max,sentiment_mean_lag1,headlines_count_lag1,sentiment_mean_lag2,sentiment_mean_lag3,headlines_count_lag2,headlines_count_lag3
2025-07-08,620.3400268554688,59024600,16.809999465942383,-0.0005478812967822932,-0.0074799053524596815,0.0070059534473374254,-1.162320671956223,0.005978755562775717,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
2025-07-09,624.0599975585938,66113300,15.9399995803833,0.005978755562775717,-0.0005478812967822932,0.006832499011455484,-0.549385254433385,0.0028162878388942048,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
2025-07-10,625.8200073242188,57529000,15.779999732971191,0.0028162878388942048,0.005978755562775717,0.005919892998736136,-1.1810130541892454,-0.0035216008393907927,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
2025-07-11,623.6199951171875,63670200,16.399999618530273,-0.0035216008393907927,0.0028162878388942048,0.005831561876623229,-0.6734984497854507,0.0019063989311298712,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
2025-07-14,624.8099975585938,51898500,17.200000762939453,0.0019063989311298712,-0.0035216008393907927,0.005819754177279059,-1.4969217206691534,-0.004282428268111538,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
2025-07-15,622.1400146484375,74317300,17.3799991607666,-0.004282428268111538,0.0019063989311298712,0.0059045307929831686,0.261332909491342,0.003337652058813312,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
2025-07-16,624.219970703125,88987500,17.15999984741211,0.003337652058813312,-0.004282428268111538,0.00586830552983912,1.3198203774776585,0.006101000318944116,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
2025-07-17,628.0399780273438,68885700,16.520000457763672,0.006101000318944116,0.003337652058813312,0.005878431335268831,-0.2502579954650635,-0.0007326435702887935,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
2025-07-18,627.5800170898438,65621600,16.40999984741211,-0.0007326435702887935,0.006101000318944116,0.0058845084320235065,-0.5360116517079073,0.0018943809648543919,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
2025-07-21,628.77001953125,63375000,16.649999618530273,0.0018943809648543919,-0.0007326435702887935,0.005752220485672594,-0.6629597359662699,0.00014307200069385573,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
2025-07-22,628.8599853515625,60046300,16.5,0.00014307200069385573,0.0018943809648543919,0.005543214822146724,-0.9084165980733048,0.008471531405706223,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
2025-07-23,634.2100219726562,70511000,15.369999885559082,0.008471531405706223,0.00014307200069385573,0.005680273505407865,-0.10760111216970256,0.0003310042149538006,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
2025-07-24,634.4199829101562,71307100,15.390000343322754,0.0003310042149538006,0.008471531405706223,0.005640879565038191,-0.05457890099980316,0.004215422064667074,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
2025-07-25,637.0999755859375,56865400,14.930000305175781,0.004215422064667074,0.0003310042149538006,0.005591951529446941,-1.2049789802302704,-0.00025112735570509415,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
2025-07-28,636.9400024414062,54917100,15.029999732971191,-0.00025112735570509415,0.004215422064667074,0.005591859531982076,-1.308072826511969,-0.0026410841631854254,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
2025-07-29,635.260009765625,60556300,15.979999542236328,-0.0026410841631854254,-0.00025112735570509415,0.005099730849657248,-0.7970692483301982,-0.0012601012488229202,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
2025-07-30,634.4600219726562,80418900,15.479999542236328,-0.0012601012488229202,-0.0026410841631854254,0.0049365844189097055,0.8569161892249545,-0.003758282582168704,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
2025-07-31,632.0800170898438,103385200,16.719999313354492,-0.003758282582168704,-0.0012601012488229202,0.004660556344702455,2.4483368172153246,-0.016526211959548398,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
2025-08-01,621.719970703125,140103600,20.3799991607666,-0.016526211959548398,-0.003758282582168704,0.005739828572411673,3.66117877458766,0.015085429316188836,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
2025-08-04,631.1699829101562,73218000,17.520000457763672,0.015085429316188836,-0.016526211959548398,0.006121939061590675,0.05358601818694586,-0.005082864835386225,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
2025-08-05,627.969970703125,68051400,17.850000381469727,-0.005082864835386225,0.015085429316188836,0.006070137250008464,-0.20136471887397453,0.007630508716871098,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
2025-08-06,632.780029296875,64357500,16.770000457763672,0.007630508716871098,-0.005082864835386225,0.0059185014873519536,-0.4030304217788241,-0.0008379711399975065,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
2025-08-07,632.25,74205800,16.56999969482422,-0.0008379711399975065,0.007630508716871098,0.0059308226068651064,0.13054008949224574,0.007767293178963186,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
2025-08-08,637.1799926757812,64051600,15.149999618530273,0.007767293178963186,-0.0008379711399975065,0.005929847574654624,-0.4174920022495112,-0.001979436338384488,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
2025-08-11,635.9199829101562,58742300,16.25,-0.001979436338384488,0.007767293178963186,0.005919642651749307,-0.6694935739739187,0.010589754305315502,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
2025-08-12,642.6900024414062,64730800,14.729999542236328,0.010589754305315502,-0.001979436338384488,0.006134836300170661,-0.2835351411454851,0.003417285634725431,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
2025-08-13,644.8900146484375,60092800,14.489999771118164,0.003417285634725431,0.010589754305315502,0.006138421679333602,-0.5327945832540308,9.30310075473173e-05,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
2025-08-14,644.9500122070312,59327500,14.829999923706055,9.30310075473173e-05,0.003417285634725431,0.0061149024025547545,-0.5604930808774201,-0.0023440269481254106,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
2025-08-15,643.4400024414062,68592500,15.09000015258789,-0.0023440269481254106,9.30310075473173e-05,0.006020337498763401,-0.05894164496966547,-0.00021762694880500533,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
2025-08-18,643.2999877929688,43804900,14.989999771118164,-0.00021762694880500533,-0.0023440269481254106,0.005812042717337909,-1.4112105642188015,-0.005439905979530479,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
2025-08-19,639.8099975585938,69750700,15.569999694824219,-0.005439905979530479,-0.00021762694880500533,0.0059300061639524755,0.04792657801417137,-0.002660594141413064,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
2025-08-20,638.1099853515625,88890300,15.6899995803833,-0.002660594141413064,-0.005439905979530479,0.005891046951182645,1.0787766016101423,-0.004019912786724866,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
2025-08-21,635.5499877929688,54805800,16.600000381469727,-0.004019912786724866,-0.002660594141413064,0.005940062219559648,-0.8262722749527446,0.015240071172987868,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
2025-08-22,645.3099975585938,84083200,14.220000267028809,0.015240071172987868,-0.004019912786724866,0.006464955001698967,0.766105136150009,-0.00441074023477217,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
2025-08-25,642.469970703125,51274300,14.789999961853027,-0.00441074023477217,0.015240071172987868,0.00654154474249531,-1.0502158888877755,0.004178228951063012,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
2025-08-26,645.1599731445312,51581600,14.619999885559082,0.004178228951063012,-0.00441074023477217,0.006491303032676345,-0.9751694231977869,0.0022759618790200165,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
2025-08-27,646.6300048828125,48341100,14.850000381469727,0.0022759618790200165,0.004178228951063012,0.006482197319700431,-1.077237385076805,0.003535147904431213,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
2025-08-28,648.9199829101562,61519500,14.430000305175781,0.003535147904431213,0.0022759618790200165,0.006431701160315117,-0.3457509126123778,-0.005981601959390126,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
2025-08-29,645.0499877929688,74522200,15.359999656677246,-0.005981601959390126,0.003535147904431213,0.006553245341969227,0.34383481628207213,-0.007437821352794138,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
2025-09-02,640.27001953125,81983500,17.170000076293945,-0.007437821352794138,-0.005981601959390126,0.006724420948548551,0.7091888744521335,0.005404909812383174,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
2025-09-03,643.739990234375,70820900,16.350000381469727,0.005404909812383174,-0.007437821352794138,0.006780370002074746,0.08967430633639603,0.00832268922936219,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
2025-09-04,649.1199951171875,65219200,15.300000190734863,0.00832268922936219,0.005404909812383174,0.0067745994520125846,-0.20319033535563624,-0.0029004384924311566,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
2025-09-05,647.239990234375,85178900,15.180000305175781,-0.0029004384924311566,0.00832268922936219,0.006807505157478312,0.8386081772591065,0.002453613839030311,250,-0.0069324,0.0,-0.886,0.9698,0.0,0,0.0,0.0,0.0,0.0
2025-09-08,648.8300170898438,63133100,15.109999656677246,0.002453613839030311,-0.0029004384924311566,0.006783393566963237,-0.34972122142407414,0.0023091853614305435,250,-0.032993999999999996,0.0,-0.8934,0.9118,-0.0069324,250,0.0,0.0,0.0,0.0
2025-09-09,650.3300170898438,66133900,15.039999961853027,0.0023091853614305435,0.002453613839030311,0.006788314331630951,-0.21106544108852565,0.0028866770032767164,250,0.0301036,0.0,-0.7906,0.9124,-0.032993999999999996,250,-0.0069324,0.0,250.0,0.0
2025-09-10,652.2100219726562,78034500,15.350000381469727,0.0028866770032767164,0.0023091853614305435,0.006769677210341942,0.40292071429819376,0.008275840916968313,250,0.040116,0.0,-0.8271,0.873,0.0301036,250,-0.032993999999999996,-0.0069324,250.0,250.0
2025-09-11,657.6300048828125,69934400,14.710000038146973,0.008275840916968313,0.0028866770032767164,0.0068886656448324856,-0.01789345589900831,-0.0003346388611920048,250,-0.0665544,0.0,-0.6597,0.8225,0.040116,250,0.0301036,-0.032993999999999996,250.0,250.0
2025-09-12,657.4099731445312,72780100,14.760000228881836,-0.0003346388611920048,0.008275840916968313,0.006831891846339651,0.20520110580148626,0.005309800906971418,250,0.1410712,0.0,-0.802,0.8885,-0.0665544,250,0.040116,0.0301036,250.0,250.0
2025-09-15,660.9099731445312,63772400,15.6899995803833,0.005309800906971418,-0.0003346388611920048,0.005975679903652981,-0.2688037319260904,-0.0013777975895168382,250,-0.07526680000000001,0.0,-0.8834,0.7269,0.1410712,250,-0.0665544,0.040116,250.0,250.0
2025-09-16,660.0,61169000,16.360000610351562,-0.0013777975895168382,0.005309800906971418,0.005470731179695992,-0.47226924410425586,-0.0012432078024016135,250,0.0646748,0.0,-0.8555,0.8689,-0.07526680000000001,250,0.1410712,-0.0665544,250.0,250.0
2025-09-17,659.1799926757812,101952200,15.720000267028809,-0.0012432078024016135,-0.0013777975895168382,0.005355382680623654,2.727167401188211,0.004661615603763103,250,-0.03925999999999999,0.0,-0.7096,0.9291,0.0646748,250,-0.07526680000000001,0.1410712,250.0,250.0
2025-09-18,662.260009765625,90459200,15.699999809265137,0.004661615603763103,-0.0012432078024016135,0.005267126547467206,1.6636981166379181,0.002172015722439191,250,-0.022062799999999997,0.0,-0.6486,0.872,-0.03925999999999999,250,0.0646748,-0.07526680000000001,250.0,250.0
2025-09-19,663.7000122070312,97945600,15.449999809265137,0.002172015722439191,0.004661615603763103,0.005249341836068686,2.011007552372611,0.0047199188082895915,250,0.0191068,0.0,-0.765,0.9022,-0.022062799999999997,250,-0.03925999999999999,0.0646748,250.0,250.0
2025-09-22,666.8400268554688,69452200,16.100000381469727,0.0047199188082895915,0.002172015722439191,0.0051548829787736485,0.012891009350035858,-0.005458462106667561,250,0.041919200000000004,0.0,-0.8555,0.8658,0.0191068,250,-0.022062799999999997,-0.03925999999999999,250.0,250.0
2025-09-23,663.2100219726562,81708900,16.639999389648438,-0.005458462106667561,0.0047199188082895915,0.005274000981405407,0.8136233047030027,-0.0031866378358165193,250,0.0818336,0.0516,-0.7351,0.7196,0.041919200000000004,250,0.0191068,-0.022062799999999997,250.0,250.0
2025-09-24,661.0999755859375,68082200,16.18000030517578,-0.0031866378358165193,-0.005458462106667561,0.005040916352341053,-0.14403634364251827,-0.004624179680054574,250,0.0139376,0.0,-0.8271,0.7906,0.0818336,250,0.041919200000000004,0.0191068,250.0,250.0
2025-09-25,658.0499877929688,89622100,16.739999771118164,-0.004624179680054574,-0.0031866378358165193,0.005117935891197022,1.2651115803205313,0.005712728978095605,250,-0.08853520000000001,0.0,-0.802,0.8415,0.0139376,250,0.0818336,0.041919200000000004,250.0,250.0
2025-09-26,661.8200073242188,69179200,15.289999961853027,0.005712728978095605,-0.004624179680054574,0.005198177417413483,-0.15764032957769614,0.002806467857221051,250,-0.0371712,0.0,-0.8842,0.6808,-0.08853520000000001,250,0.0139376,0.0818336,250.0,250.0
2025-09-29,663.6799926757812,73499000,16.1200008392334,0.002806467857221051,0.005712728978095605,0.005173679921668196,0.12998031488258485,0.003759798734535913,250,-0.0037632000000000013,0.0,-0.8151,0.9231,-0.0371712,250,-0.08853520000000001,0.0139376,250.0,250.0
2025-09-30,666.1799926757812,86288000,16.280000686645508,0.003759798734535913,0.002806467857221051,0.005191474919824846,0.9679911269981835,0.003401724390952765,250,0.1155412,0.0,-0.6705,0.891,-0.0037632000000000013,250,-0.0371712,-0.08853520000000001,250.0,250.0
2025-10-01,668.4500122070312,72545400,16.290000915527344,0.003401724390952765,0.003759798734535913,0.005052701662163111,-0.04277763410205911,0.0011511936291652702,0,0.0,0.0,0.0,0.0,0.1155412,250,-0.0037632000000000013,-0.0371712,250.0,250.0
2025-10-02,669.219970703125,56896000,16.6299991607666,0.0011511936291652702,0.003401724390952765,0.0049930925329946625,-1.111089564605671,-1.4866269469671067e-05,250,0.020298799999999995,0.0,-0.7579,0.7717,0.0,0,0.1155412,-0.0037632000000000013,250.0,250.0
2025-10-03,669.2100219726562,70494400,16.649999618530273,-1.4866269469671067e-05,0.0011511936291652702,0.004890505009942645,-0.15777447408817794,0.003579848046447509,250,0.05029839999999999,0.0,-0.8847,0.8415,0.020298799999999995,250,0.0,0.1155412,0.0,250.0
2025-10-06,671.6099853515625,54623300,16.3700008392334,0.003579848046447509,-1.4866269469671067e-05,0.004192499121068633,-1.260614627555469,-0.0037143841540672184,250,0.0409788,0.0,-0.8881,0.872,0.05029839999999999,250,0.020298799999999995,0.0,250.0,0.0
2025-10-07,669.1199951171875,72020100,17.239999771118164,-0.0037143841540672184,0.003579848046447509,0.004161422941634643,-0.021398763214446868,0.00594533283456844,250,0.057829200000000004,0.0,-0.8016,0.872,0.0409788,250,0.05029839999999999,0.020298799999999995,250.0,250.0
2025-10-08,673.1099853515625,60702200,16.299999237060547,0.00594533283456844,-0.0037143841540672184,0.0042149283830737695,-0.951201064810137,-0.002901223169488709,250,0.0399692,0.0,-0.8316,0.8415,0.057829200000000004,250,0.0409788,0.05029839999999999,250.0,250.0
2025-10-09,671.1599731445312,66501900,16.43000030517578,-0.002901223169488709,0.00594533283456844,0.004283828641182901,-0.5725933855242213,-0.0273997320200996,250,0.0812164,0.0,-0.6597,0.9246,0.0399692,250,0.057829200000000004,0.0409788,250.0,250.0
2025-10-10,653.02001953125,159422600,21.65999984741211,-0.0273997320200996,-0.002901223169488709,0.006734677815332463,4.268518719411492,0.015227500463862675,250,-0.18928319999999998,0.0,-0.8934,0.765,0.0812164,250,0.0399692,0.057829200000000004,250.0,250.0
2025-10-13,663.0399780273438,79560500,19.030000686645508,0.015227500463862675,-0.0273997320200996,0.007161964096102295,0.15039189595294114,-0.0012223889242513053,250,-0.1149064,-0.0772,-0.8271,0.802,-0.18928319999999998,250,0.0812164,0.0399692,250.0,250.0
2025-10-14,662.22998046875,88779600,20.809999465942383,-0.0012223889242513053,0.015227500463862675,0.007000013384221077,0.6097613708562233,0.004429723263551288,250,-0.044309600000000005,0.0,-0.743,0.8402,-0.1149064,250,-0.18928319999999998,0.0812164,250.0,250.0
2025-10-15,665.1699829101562,81702600,20.639999389648438,0.004429723263551288,-0.0012223889242513053,0.006981689205544892,0.22923176270187892,-0.0068335370801655415,250,-0.041543199999999995,0.0,-0.8481,0.8271,-0.044309600000000005,250,-0.1149064,-0.18928319999999998,250.0,250.0
2025-10-16,660.6400146484375,110563300,25.309999465942383,-0.0068335370801655415,0.004429723263551288,0.006988752942155067,1.5673817244666919,0.00566026418894694,250,0.012381999999999999,0.0,-0.8176,0.8625,-0.041543199999999995,250,-0.044309600000000005,-0.1149064,250.0,250.0
2025-10-17,664.3900146484375,96500900,20.780000686645508,0.00566026418894694,-0.0068335370801655415,0.007016190275320054,0.8467314966772042,0.010346764260710906,250,-0.060947600000000005,0.0,-0.9117,0.8481,0.012381999999999999,250,-0.041543199999999995,-0.044309600000000005,250.0,250.0
2025-10-20,671.2999877929688,60493400,18.229999542236328,0.010346764260710906,0.00566026418894694,0.007222517204841221,-0.8993122589924268,-1.4911128311645427e-05,0,0.0,0.0,0.0,0.0,-0.060947600000000005,250,0.012381999999999999,-0.041543199999999995,250.0,250.0
2025-10-21,671.2899780273438,56249000,17.8700008392334,-1.4911128311645427e-05,0.010346764260710906,0.007221950983272536,-1.074146743790983,-0.0052124924021450525,250,0.10760560000000001,0.0,-0.7906,0.8689,0.0,0,-0.060947600000000005,0.012381999999999999,250.0,250.0
2025-10-22,667.7999877929688,80564000,18.600000381469727,-0.0052124924021450525,-1.4911128311645427e-05,0.007302146693130789,0.08525100291813806,0.005912439182597318,250,0.069034,0.0,-0.872,0.8176,0.10760560000000001,250,0.0,-0.060947600000000005,0.0,250.0
2025-10-23,671.760009765625,65604500,17.299999237060547,0.005912439182597318,-0.0052124924021450525,0.007230973002639346,-0.621238295246495,0.00813933255252497,250,0.10897119999999999,0.0,-0.8176,0.9106,0.069034,250,0.10760560000000001,0.0,250.0,0.0
2025-10-24,677.25,74356500,16.3700008392334,0.00813933255252497,0.005912439182597318,0.007353290598153308,-0.20670472999506284,0.011728646645659424,250,-0.027574800000000003,0.0,-0.6872,0.7906,0.10897119999999999,250,0.069034,0.10760560000000001,250.0,250.0
2025-10-27,685.239990234375,63339800,15.789999961853027,0.011728646645659424,0.00813933255252497,0.007573379172260094,-0.731088944759288,0.002652493489028629,250,0.10808240000000001,0.0,-0.8658,0.873,-0.027574800000000003,250,0.10897119999999999,0.069034,250.0,250.0
2025-10-28,687.0599975585938,61738100,16.420000076293945,0.002652493489028629,0.011728646645659424,0.007561719931395511,-0.8089699010261782,0.0004802169496960218,250,0.095124,0.0,-0.765,0.765,0.10808240000000001,250,-0.027574800000000003,0.10897119999999999,250.0,250.0
2025-10-29,687.3900146484375,85657100,16.920000076293945,0.0004802169496960218,0.002652493489028629,0.00754795700129183,0.36532306649160107,-0.011059045996238304,250,-0.043023200000000004,0.0,-0.7783,0.9451,0.095124,250,0.10808240000000001,-0.027574800000000003,250.0,250.0
2025-10-30,679.8300170898438,76335800,16.90999984741211,-0.011059045996238304,0.0004802169496960218,0.0078530256986719,-0.06589251631142636,0.0032748348805329286,250,-0.0335176,0.0,-0.8173,0.875,-0.043023200000000004,250,0.095124,0.10808240000000001,250.0,250.0
2025-10-31,682.0599975585938,87164100,17.440000534057617,0.0032748348805329286,-0.011059045996238304,0.00786189324275359,0.4887514305382884,0.0018749518807332777,250,0.1333968,0.0,-0.765,0.9552,-0.0335176,250,-0.043023200000000004,0.095124,250.0,250.0
2025-11-03,683.3400268554688,57315000,17.170000076293945,0.0018749518807332777,0.0032748348805329286,0.007831446459805798,-0.9598649323275186,-0.011924410043879341,250,0.1158804,0.0,-0.5994,0.8807,0.1333968,250,-0.0335176,-0.043023200000000004,250.0,250.0
2025-11-04,675.239990234375,78427000,19.0,-0.011924410043879341,0.0018749518807332777,0.008094601022845939,0.0793680918439505,0.0034594834147796405,250,-0.098554,0.0,-0.9117,0.8415,0.1158804,250,0.1333968,-0.0335176,250.0,250.0
2025-11-05,677.5800170898438,74402400,18.010000228881836,0.0034594834147796405,-0.011924410043879341,0.008078345882549721,-0.12858661976150956,-0.010787363881969547,250,-0.003719599999999998,0.0,-0.8553,0.8316,-0.098554,250,0.1158804,0.1333968,250.0,250.0
2025-11-06,670.3099975585938,85035300,19.5,-0.010787363881969547,0.0034594834147796405,0.00829699865100364,0.40320945086125753,0.0009840946162027464,250,0.045922,0.0,-0.7506,0.8271,-0.003719599999999998,250,-0.098554,0.1158804,250.0,250.0
2025-11-07,670.969970703125,100592400,19.079999923706055,0.0009840946162027464,-0.010787363881969547,0.008241552476514554,1.0978150807520182,0.015483826837869863,250,-0.1193048,0.0,-0.8834,0.7964,0.045922,250,-0.003719599999999998,-0.098554,250.0,250.0
2025-11-10,681.4400024414062,75842900,17.600000381469727,0.015483826837869863,0.0009840946162027464,0.008679510616641057,-0.10402358376190772,0.002286649813170172,250,0.0850624,0.0,-0.9168,0.8442,-0.1193048,250,0.045922,-0.003719599999999998,250.0,250.0
2025-11-11,683.0,58953400,17.280000686645508,0.002286649813170172,0.015483826837869863,0.008666815651947156,-0.8685442317133119,0.0005562213897327695,250,-0.0379712,0.0,-0.7096,0.8415,0.0850624,250,-0.1193048,0.045922,250.0,250.0
2025-11-12,683.3800048828125,62312500,17.510000228881836,0.0005562213897327695,0.002286649813170172,0.008653273325341479,-0.6859936232420432,-0.016733251094780854,250,0.1165288,0.0,-0.7003,0.8415,-0.0379712,250,0.0850624,-0.1193048,250.0,250.0
2025-11-13,672.0399780273438,103457800,20.0,-0.016733251094780854,0.0005562213897327695,0.009221128082615207,1.1853825564954616,-0.0001636723352538283,250,0.004171599999999999,0.0,-0.8225,0.8225,0.1165288,250,-0.0379712,0.0850624,250.0,250.0
2025-11-14,671.9299926757812,96846700,19.829999923706055,-0.0001636723352538283,-0.016733251094780854,0.0092212543753033,0.8244557477009672,-0.009360130957200674,250,-0.0569416,0.0,-0.7906,0.9201,0.004171599999999999,250,0.1165288,-0.0379712,250.0,250.0
2025-11-17,665.6699829101562,90456100,22.3799991607666,-0.009360130957200674,-0.0001636723352538283,0.00935622399016296,0.4801243746502676,-0.008432960886636032,250,-0.0107396,0.0,-0.743,0.8415,-0.0569416,250,0.004171599999999999,0.1165288,250.0,250.0
2025-11-18,660.0800170898438,114467500,24.690000534057617,-0.008432960886636032,-0.009360130957200674,0.00945481144640797,1.4959084808303391,0.003855706707772022,250,-0.089202,0.0,-0.7845,0.8415,-0.0107396,250,-0.0569416,0.004171599999999999,250.0,250.0
2025-11-19,662.6300048828125,94703000,23.65999984741211,0.003855706707772022,-0.008432960886636032,0.009413653592437614,0.5458513100163681,-0.015359612345631213,250,-0.0313016,0.0,-0.871,0.873,-0.089202,250,-0.0107396,-0.0569416,250.0,250.0
2025-11-20,652.530029296875,165293500,26.420000076293945,-0.015359612345631213,0.003855706707772022,0.009789479071402032,3.032542992615198,0.009911941392574342,250,0.1013128,0.0,-0.8442,0.875,-0.0313016,250,-0.089202,-0.0107396,250.0,250.0
2025-11-21,659.030029296875,123956200,23.43000030517578,0.009911941392574342,-0.015359612345631213,0.00861094227991987,1.6707947435741004,0.014611260573103024,250,-0.0501992,0.0,-0.8481,0.8415,0.1013128,250,-0.0313016,-0.089202,250.0,250.0
2025-11-24,668.72998046875,80437900,20.520000457763672,0.014611260573103024,0.009911941392574342,0.008574777285625482,-0.19804693617642302,0.009361986983068782,250,0.18625,0.0,-0.8825,0.9236,-0.0501992,250,0.1013128,-0.0313016,250.0,250.0
2025-11-25,675.02001953125,81077100,18.559999465942383,0.009361986983068782,0.014611260573103024,0.008727021069250138,-0.15958801498411757,0.0068797393999453504,250,0.11216,0.0,-0.8591,0.8658,0.18625,250,-0.0501992,0.1013128,250.0,250.0
2025-11-26,679.6799926757812,71879600,17.190000534057617,0.0068797393999453504,0.009361986983068782,0.008775062212270611,-0.5377183680216564,0.005443639892849461,250,0.1914108,0.1779,-0.7783,0.875,0.11216,250,0.18625,-0.0501992,250.0,250.0
